chain1,chain2,tx1,tx2,bt1,bt2,from1,to1,from2,to2,sold_symbol_1,bought_symbol_1,sold_symbol_2,bought_symbol_2,generic_token_pair,sold_amt_1,buy_amt_1,sold_amt_2,buy_amt_2,raw_diff_pct_1,time_diff
bnb,arbitrum,0x0027b327e54d79dd453d88beba73cfd111a6fd200c5bf23d4ca4ffaefe1010d3,0xf1cff145f9afbaf421648a972328cd553cceb2ceb2a9339adf0932a15f2bab25,2023-09-01 13:32:06.000 UTC,2023-09-01 13:36:18.000 UTC,0x78ee025e72abbbb6b41dd8a65a4d180165e7537c,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0x78ee025e72abbbb6b41dd8a65a4d180165e7537c,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,ETH,JOE,JOE,WETH,WETH_JOE,0.5,2710.083430219701,2698.7069717900004,0.5050912474162034,0.004197825905595179,252
bnb,arbitrum,0x0027b327e54d79dd453d88beba73cfd111a6fd200c5bf23d4ca4ffaefe1010d3,0xb055abcbc8fab3b04f46f734943ac9e3a1336db7b3c5901990c6af1b6208ff8e,2023-09-01 13:32:06.000 UTC,2023-09-01 13:37:38.000 UTC,0x78ee025e72abbbb6b41dd8a65a4d180165e7537c,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0x78ee025e72abbbb6b41dd8a65a4d180165e7537c,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,ETH,JOE,JOE,WETH,WETH_JOE,0.5,2710.083430219701,2691.30658639,0.5037518185508879,0.006928511358847185,332
bnb,avalanche_c,0x4bc483c05f64b960e6f6bad80ad6f089126f067305533b7f908c60c9cf7c9c34,0xcda7fc67df69a55fde071d73453eb69131fff4b0558f6c4fc969fb460a5fbec4,2023-09-01 03:19:11.000 UTC,2023-09-01 03:20:21.000 UTC,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0xb4315e873dbcf96ffd0acd8ea43f689d8c20fb30,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0xb4315e873dbcf96ffd0acd8ea43f689d8c20fb30,USDT,JOE,JOE,USDC,USDC_JOE,399.9393281015047,1334.0917651577352,1333.7734146049966,408.734893,0.00023862717771963262,70
polygon,bnb,0x6d508b74a3fc59e8a6af2c5841a72cd585b3a39ae385e2121e71887536bfcfe5,0x510bbfbe1949834adfb57714125111cfcf2fbf2b54916761ae826f90ffb7ac5e,2023-09-01 18:05:50.000 UTC,2023-09-01 18:05:54.000 UTC,0x71b3be57e127360c92815772f0af2eb7b8c5c921,0xa5e0829caced8ffdd4de3c43696c57f7d7a678ff,0x71b3be57e127360c92815772f0af2eb7b8c5c921,0x10ed43c718714eb63d5aa57b78b54704e256024e,CHER,USDC,BUSD,CHER,CHER_USDC,7112.867712746003,49.393764,49.393764482138074,7435.069317770288,9.76111229381375e-9,4
ethereum,base,0xd632243d09fc77a41735d3d54b81ff673f98560363e80157c2f45a202662a73e,0x4bcb9a4e9f794fe973d2dba4b5531354724084a1d5313057b2fc241e14169c6b,2023-09-01 14:44:11.000 UTC,2023-09-01 14:47:25.000 UTC,0x3c35337aa6601ad47cbd290ec7463c910781a909,0x1111111254eeb25477b68fb85ed929f73a960582,0x3c35337aa6601ad47cbd290ec7463c910781a909,0xcf77a3ba9a5ca399b7c97c74d54e5b1beb874e43,USDC,DOLA,DOLA,USDbC,USDC_DOLA,55000,55210.308488242095,55210.308488242095,55071.340087,0,194
arbitrum,polygon,0x648ccadca34904aac22be30b9ab31de1fbb16a3c4418e8d74bb3af7482e8283c,0x1a43f6d319f0074641eb521b73d3759b2e9696bc9573a5d36d7d14bf9c95413b,2023-09-01 05:28:22.000 UTC,2023-09-01 05:30:25.000 UTC,0x62348764a99dd507395e476e3f05081c1dbcbfdb,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0x62348764a99dd507395e476e3f05081c1dbcbfdb,0x0a6e511fe663827b9ca7e2d2542b20b37fc217a6,GENE,WETH,WETH,GENE,GENE_WETH,30000,0.1317484792287956,0.13091390430821637,31438.18389058471,0.006334607621010169,123
optimism,base,0x951d6e6b2bb92c45d4aeacca242e509bae8754155e1f4c0af731ce77920b43b9,0x17bc49e7946ea0afe04fa2d03fed5addeb33996c0cdddba8e2b1249f7e7eb3e8,2023-09-01 15:15:41.000 UTC,2023-09-01 15:19:15.000 UTC,0x337b6c8732007ee37db2ad8201070336c96a7a0a,0xa062ae8a9c5e11aaa026fc2670b0d65ccc8b2858,0x337b6c8732007ee37db2ad8201070336c96a7a0a,0xcf77a3ba9a5ca399b7c97c74d54e5b1beb874e43,USDC,EXTRA,EXTRA,USDbC,USDC_EXTRA,2366,101581.96095022678,101599.50232401816,2626.821641,0.00017268197647780952,214
arbitrum,ethereum,0x23988e6d7804f4554fe8bf0a69b0c5ac665e9f1ac9111eefbd98f856749882b4,0xea1e58b1ccd98c81836dbe2a7622286c711adccf306f04744aa8dc243722ab99,2023-09-01 13:43:58.000 UTC,2023-09-01 13:44:47.000 UTC,0xe5b480753c46eeb2466d2baedce761c7a7be1533,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xe5b480753c46eeb2466d2baedce761c7a7be1533,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,Silo,WETH,WETH,Silo,Silo_WETH,80000,2.2559484717287557,2.2442,85657.14393662254,0.0052077748565562375,49
arbitrum,ethereum,0x23988e6d7804f4554fe8bf0a69b0c5ac665e9f1ac9111eefbd98f856749882b4,0x03052ea122e11cad911eaf67db104641f7478a463af9970cd2e0a3f3f66f81a0,2023-09-01 13:43:58.000 UTC,2023-09-01 13:45:59.000 UTC,0xe5b480753c46eeb2466d2baedce761c7a7be1533,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xe5b480753c46eeb2466d2baedce761c7a7be1533,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,Silo,WETH,WETH,Silo,Silo_WETH,80000,2.2559484717287557,2.22303,87495.20873385028,0.014591854442282481,121
arbitrum,ethereum,0x23988e6d7804f4554fe8bf0a69b0c5ac665e9f1ac9111eefbd98f856749882b4,0x51892fbe7314963fdd2ecf5f131dd7b9831be3110863a72aefe6a54ca0997244,2023-09-01 13:43:58.000 UTC,2023-09-01 13:47:11.000 UTC,0xe5b480753c46eeb2466d2baedce761c7a7be1533,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xe5b480753c46eeb2466d2baedce761c7a7be1533,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,Silo,WETH,WETH,Silo,Silo_WETH,80000,2.2559484717287557,2.20262,86632.04517983696,0.02363904690069872,193
arbitrum,ethereum,0x23988e6d7804f4554fe8bf0a69b0c5ac665e9f1ac9111eefbd98f856749882b4,0xa730c4b4fa4b1ddabc6c7b4030b80ee54aed8272f34841ecfb3be5a25d95c5d3,2023-09-01 13:43:58.000 UTC,2023-09-01 13:48:11.000 UTC,0xe5b480753c46eeb2466d2baedce761c7a7be1533,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xe5b480753c46eeb2466d2baedce761c7a7be1533,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,Silo,WETH,WETH,Silo,Silo_WETH,80000,2.2559484717287557,2.18121,85788.23549888933,0.03312951189504907,253
arbitrum,ethereum,0x23988e6d7804f4554fe8bf0a69b0c5ac665e9f1ac9111eefbd98f856749882b4,0xf327f6fe208745432c28bd56e3c2acf5d659dd43b2f21b14eae68a5b3535e6e9,2023-09-01 13:43:58.000 UTC,2023-09-01 13:49:35.000 UTC,0xe5b480753c46eeb2466d2baedce761c7a7be1533,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xe5b480753c46eeb2466d2baedce761c7a7be1533,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,Silo,WETH,WETH,Silo,Silo_WETH,80000,2.2559484717287557,2.16038,84967.1395836876,0.042362878818557693,337
polygon,bnb,0x5e1cbbd29f5e2a7f2c3f5ba14ef12f9d44f6f239654f340cf636606b928fb238,0x62792253f9a634e4cc12846245d0599fc13dd4ec7ec011a7fca4692c7b1b7da9,2023-09-01 00:20:18.000 UTC,2023-09-01 00:20:25.000 UTC,0x13ff963fc8a3993f4269da5adcb07286a8616c6a,0xa5e0829caced8ffdd4de3c43696c57f7d7a678ff,0x13ff963fc8a3993f4269da5adcb07286a8616c6a,0x10ed43c718714eb63d5aa57b78b54704e256024e,USDC,ADS,ADS,USDT,USDC_ADS,100.241501,162.55700076482,162.55700076482,101.26176608626142,0,7
polygon,bnb,0x1b74b82d151c98e3a64661b5c9f5a9ceea39431308408b1dada30130be64b740,0x34d970092f619b1c9b9f9b87674ab73b0ccec8a3a9def600cf467c4bf566656f,2023-09-01 06:56:03.000 UTC,2023-09-01 06:56:07.000 UTC,0x09c9e37efc001fc9b849457a8fba96574f00c0ce,0xa5e0829caced8ffdd4de3c43696c57f7d7a678ff,0x09c9e37efc001fc9b849457a8fba96574f00c0ce,0x10ed43c718714eb63d5aa57b78b54704e256024e,ADS,USDC,BUSD,ADS,ADS_USDC,81.3114120242,49.82059,49.82059043632762,81.64085226925,8.757977727527298e-9,4
polygon,bnb,0x1b74b82d151c98e3a64661b5c9f5a9ceea39431308408b1dada30130be64b740,0xad41788696c3f427ecf587cddb2d90b65b1be03146fa90de4c3e7852b4927895,2023-09-01 06:56:03.000 UTC,2023-09-01 07:28:50.000 UTC,0x09c9e37efc001fc9b849457a8fba96574f00c0ce,0xa5e0829caced8ffdd4de3c43696c57f7d7a678ff,0x09c9e37efc001fc9b849457a8fba96574f00c0ce,0x10ed43c718714eb63d5aa57b78b54704e256024e,ADS,USDC,BUSD,ADS,ADS_USDC,81.3114120242,49.82059,49.82057308583171,81.79538681663,3.3950156535176336e-7,1967
base,optimism,0x3547eb0f171986054fe0641877d6c0b48c5258940eab87db79f9f5e1df89b9bf,0xa6592362fb7681c37d91e1f404b0e1c81d73f391f2a1684054847583f39d8185,2023-09-01 19:34:29.000 UTC,2023-09-01 19:35:55.000 UTC,0x34327028c727613872cd80122b9a489a4b9c0bfa,0xcf77a3ba9a5ca399b7c97c74d54e5b1beb874e43,0x34327028c727613872cd80122b9a489a4b9c0bfa,0x1111111254eeb25477b68fb85ed929f73a960582,USDbC,TAROT,TAROT,USDC,USDC_TAROT,500,3909.02992216774,3909.02992216774,504.645069,0,86
arbitrum,avalanche_c,0xc429c126df7419f9408089045d84fda0391e326873109f3a1f74594579c57a27,0x50fda80cb60378ffee8ff04ce1b273e6723eb41375764ac5a35a77c017a61f63,2023-09-01 19:59:53.000 UTC,2023-09-01 20:11:04.000 UTC,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x60ae616a2155ee3d9a68541ba4544862310933d4,gOHM,USDC,USDC.e,gOHM,gOHM_USDC,0.4229174041954204,1209.3499,1200,0.42815190993682745,0.007731343922879503,671
arbitrum,optimism,0x7b3906d775581fdd652710d856ef9dd015946e60d118bde784c892153c75d6da,0x7417e3d7dc25e6939dd1b7f0b71bc655426cf0189f7243445b53030bb49b1f89,2023-09-01 13:16:14.000 UTC,2023-09-01 13:21:59.000 UTC,0xed650c6c3e9bd16451fe91f008e9bf3ce1803b40,0xa669e7a0d4b3e4fa48af2de86bd4cd7126be4e13,0xed650c6c3e9bd16451fe91f008e9bf3ce1803b40,0x1111111254760f7ab3f16433eea9304126dcd199,MAI,USDC,USDC,MAI,MAI_USDC,5352.47882406778,5001.732865,5000,5369.979624833197,0.0003464529287691071,345
arbitrum,optimism,0x7b3906d775581fdd652710d856ef9dd015946e60d118bde784c892153c75d6da,0xd016d201419b44860c2d6716448f19408530a09c5619035194b4515da0efeb60,2023-09-01 13:16:14.000 UTC,2023-09-01 13:24:43.000 UTC,0xed650c6c3e9bd16451fe91f008e9bf3ce1803b40,0xa669e7a0d4b3e4fa48af2de86bd4cd7126be4e13,0xed650c6c3e9bd16451fe91f008e9bf3ce1803b40,0x1111111254760f7ab3f16433eea9304126dcd199,MAI,USDC,USDC,MAI,MAI_USDC,5352.47882406778,5001.732865,5000,5369.979624833197,0.0003464529287691071,509
bnb,arbitrum,0x1ba8663ba807813cf170a818a48908a2a63e1f48cb2f53aa6087d9d1716a5e33,0xddc634df3c5558ac9efd05ac472ccfde97a8c21d13083b22577b19be08ba80c9,2023-09-01 14:44:52.000 UTC,2023-09-01 14:46:16.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xca74f404e0c7bfa35b13b511097df966d5a65597,0xdef1c0ded9bec7f1a1670819833240f027b25eff,ETH,JOE,JOE,WETH,WETH_JOE,0.5,2683.786410157179,2683.9232224988673,0.5042127002772476,0.00005097735839576102,84
ethereum,arbitrum,0xd58c1976d114dd796a58ea02d655975cf020859a5321437f8a02681aeda35d9f,0x5c00e0b1276c34a65f0fc0f1a21839b5995a35bccd9a227d4e3fa75c0de98b74,2023-09-01 02:07:11.000 UTC,2023-09-01 02:16:19.000 UTC,0x0a6c69327d517568e6308f1e1cd2fd2b2b3cd4bf,0x3fa6fff7212d3fa4317cf1955fa690993d8ced70,0x0a6c69327d517568e6308f1e1cd2fd2b2b3cd4bf,0x13bdb8b9df42b05de58e27a75dd019866cd43bf7,WETH,GENE,GENE,WETH,WETH_GENE,0.4873728640734983,116165.88313602303,116154.26654770943,0.4975728661667361,0.00009999999999996456,548
ethereum,polygon,0x0fcf65d9e9074585f42f68fc0e2030f90e9b408add005278a07435f930034f51,0xc3f7c970e2ad73787a49f68ac33dc45e18be798740262cc8a5a75502f915be94,2023-09-01 18:55:47.000 UTC,2023-09-01 19:14:10.000 UTC,0x83ecfd72514133d21f91ddcbab70c6175e8efa88,0x8db64ee50717a0418adf9ad99d8685318d4d4579,0x83ecfd72514133d21f91ddcbab70c6175e8efa88,0x8db64ee50717a0418adf9ad99d8685318d4d4579,USDT,DOLZ,DOLZ,USDT,USDC_DOLZ,1078.946789,66822.20387891639,66822.20387891639,1081.016247,0,1103
bnb,arbitrum,0x02111b3303994924d2a225e9c8cb36102b915041c8de628bbca8f3d81dfd3770,0xafd274749be26c69f32dbb461b4c185184df3e6698fb9f658cf007ca37bfe153,2023-09-01 00:10:58.000 UTC,2023-09-01 00:12:08.000 UTC,0x78ee025e72abbbb6b41dd8a65a4d180165e7537c,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0x78ee025e72abbbb6b41dd8a65a4d180165e7537c,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,ETH,JOE,JOE,WETH,WETH_JOE,1,5165.154748980612,5165.154748984626,1.0064962433098217,7.772293007132078e-13,70
bnb,avalanche_c,0x02111b3303994924d2a225e9c8cb36102b915041c8de628bbca8f3d81dfd3770,0x1bf75ba2574dc23fb993aa12c7c4703654ba1287e6bb754a5b0b907513030151,2023-09-01 00:10:58.000 UTC,2023-09-01 00:12:23.000 UTC,0x78ee025e72abbbb6b41dd8a65a4d180165e7537c,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0x78ee025e72abbbb6b41dd8a65a4d180165e7537c,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,ETH,JOE,JOE,WETH.e,WETH_JOE,1,5165.154748980612,5140.53416711,1.004520249107403,0.00476666877705267,85
bnb,arbitrum,0x02111b3303994924d2a225e9c8cb36102b915041c8de628bbca8f3d81dfd3770,0xb72d597ed55bd2ad28c17f5c9f1e1eefa82b26935b203dce425c49850296db5b,2023-09-01 00:10:58.000 UTC,2023-09-01 00:30:13.000 UTC,0x78ee025e72abbbb6b41dd8a65a4d180165e7537c,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0x78ee025e72abbbb6b41dd8a65a4d180165e7537c,0xdef1c0ded9bec7f1a1670819833240f027b25eff,ETH,JOE,JOE,WETH,WETH_JOE,1,5165.154748980612,5151.92960624,1.002931884605335,0.002560454310342177,1155
arbitrum,ethereum,0x531f5a894777ccda239278c8dfe1525060851b1406585b9a12e81ebbd38ffa46,0x74530855365328c5002b0e7603d017dcc3c3033bde7ae92d0ac1748d223f62b5,2023-09-01 19:36:51.000 UTC,2023-09-01 19:40:35.000 UTC,0xe5b480753c46eeb2466d2baedce761c7a7be1533,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xe5b480753c46eeb2466d2baedce761c7a7be1533,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,Silo,WETH,WETH,Silo,Silo_WETH,60000,1.2560166781780266,1.27094,60520.83854587721,0.011881467882752185,224
arbitrum,ethereum,0x531f5a894777ccda239278c8dfe1525060851b1406585b9a12e81ebbd38ffa46,0xb5ece983549edde3f1ca0dc8761e7572a1165266f1c25df3c64abd7774abba03,2023-09-01 19:36:51.000 UTC,2023-09-01 19:50:59.000 UTC,0xe5b480753c46eeb2466d2baedce761c7a7be1533,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xe5b480753c46eeb2466d2baedce761c7a7be1533,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,Silo,WETH,WETH,Silo,Silo_WETH,60000,1.2560166781780266,1.30821,60054.30619045705,0.041554640737482,848
avalanche_c,arbitrum,0xf21c46b6a2a01c312113ec8e6ef72a9eb29d555bc8ff0de4852fa221fb04d527,0x5cf0ff190be4a513fc9e7f20faa57e4b178058dfa4166463b0629e138a8db949,2023-09-01 20:03:17.000 UTC,2023-09-01 20:04:17.000 UTC,0x8eb2283f696f2a130134d46e28d3528e19e16868,0x1111111254eeb25477b68fb85ed929f73a960582,0x8eb2283f696f2a130134d46e28d3528e19e16868,0x1111111254eeb25477b68fb85ed929f73a960582,USDt,gOHM,gOHM,USDT,USDC_gOHM,2000,0.7078605690712215,0.7028,2021.19156,0.007149104346723928,60
polygon,bnb,0x5d481c3fd7920853d28a685414da312928eedb08d8b37c00fbed636edbd6d030,0x38fe309a285828eb193f2ef958b32b1d8d72410dd55155eabe16dd4da1aae7f0,2023-09-01 17:30:22.000 UTC,2023-09-01 17:30:27.000 UTC,0x09c9e37efc001fc9b849457a8fba96574f00c0ce,0xa5e0829caced8ffdd4de3c43696c57f7d7a678ff,0x09c9e37efc001fc9b849457a8fba96574f00c0ce,0x10ed43c718714eb63d5aa57b78b54704e256024e,ADS,USDC,BUSD,ADS,ADS_USDC,81.19977090752,49.820612,49.82061219683965,81.56253822647,3.950968132569422e-9,5
bnb,polygon,0x32ffb1bfa19f9e40448c20d0224b474a3b6f127e71d7b96bb38dec96f6657ceb,0x0ccc49f2cbabe5e7f73676323dbd49a7159511b8410a213a485f3d521c5d2dde,2023-09-01 22:42:50.000 UTC,2023-09-01 22:53:46.000 UTC,0xffcfcc2faccb7e457f3de418895b8623f85e2161,0x1111111254eeb25477b68fb85ed929f73a960582,0xffcfcc2faccb7e457f3de418895b8623f85e2161,0x1111111254eeb25477b68fb85ed929f73a960582,USDT,agEUR,agEUR,USDC,USDC_agEUR,9.91924,9.197170305985066,9.197170305985066,9.926878,0,656
optimism,base,0x41d9c5f794d9910f8e6c324ac6fdb6750e58bbfdf73939d0f2821113008fbab1,0x8040762abe8e0c21a4043ff719c2b22cb5b8fc9aeb037fc768eb6a15d26e5b2d,2023-09-01 02:53:09.000 UTC,2023-09-01 02:55:45.000 UTC,0x99b6a44fa3d3e0d3f33464ffac5710f31c3db580,0xa062ae8a9c5e11aaa026fc2670b0d65ccc8b2858,0x99b6a44fa3d3e0d3f33464ffac5710f31c3db580,0xcf77a3ba9a5ca399b7c97c74d54e5b1beb874e43,USDC,EXTRA,EXTRA,USDbC,USDC_EXTRA,1000,38960.118484009996,38960.00000000001,1004.63009,0.000003041161438901531,156
optimism,base,0x41d9c5f794d9910f8e6c324ac6fdb6750e58bbfdf73939d0f2821113008fbab1,0x31c8e41b7cbb3ce5975c480af7fe7d54d9da7a1ea4fdf15747b2ba5fd9bfc54c,2023-09-01 02:53:09.000 UTC,2023-09-01 03:30:07.000 UTC,0x99b6a44fa3d3e0d3f33464ffac5710f31c3db580,0xa062ae8a9c5e11aaa026fc2670b0d65ccc8b2858,0x99b6a44fa3d3e0d3f33464ffac5710f31c3db580,0xcf77a3ba9a5ca399b7c97c74d54e5b1beb874e43,USDC,EXTRA,EXTRA,USDbC,USDC_EXTRA,1000,38960.118484009996,38648.97,1001.986432,0.007986333104651522,2218
base,optimism,0x435c7fbfc24966aca2982cc848a74dad3a27c33594fcfa9fee5538c38081d6d9,0x0c466baf51f1f9c3d650125567321a5066543f707b0790d7d6480a4811e7552a,2023-09-01 15:12:47.000 UTC,2023-09-01 15:13:45.000 UTC,0x2d0c5df80220c168b5219fb84a70869897c02f1b,0xcf77a3ba9a5ca399b7c97c74d54e5b1beb874e43,0x2d0c5df80220c168b5219fb84a70869897c02f1b,0xa062ae8a9c5e11aaa026fc2670b0d65ccc8b2858,EXTRA,USDbC,USDC,EXTRA,EXTRA_USDC,16849.028134775228,410.243213,400,17550.847813645123,0.024968634886349785,58
polygon,bnb,0x707c540363750a41f5b3705336e403f475f9063b8cf3a0f9ec44f94769604397,0xf1799d00b4ea7b2b3170a3e527d1c507a3dfbcaa44c063d27488f2f03d36844c,2023-09-01 14:48:41.000 UTC,2023-09-01 15:02:46.000 UTC,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0xa5e0829caced8ffdd4de3c43696c57f7d7a678ff,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x10ed43c718714eb63d5aa57b78b54704e256024e,USDC,ELON,ELON,USDC,USDC_ELON,100,690310335.5773559,695452328.7182721,102.00555424443415,0.007448813781146145,845
bnb,arbitrum,0x8ea756864a0ea1f6aeac36d62ed864ef24c0073bc69494ef4436c13093b5e4fe,0xf5e22f9bf818bd82ca0ab4d4b289c8267de5b9a89c0ef5467a21b806b53cdb7c,2023-09-01 13:12:57.000 UTC,2023-09-01 13:13:26.000 UTC,0x78ee025e72abbbb6b41dd8a65a4d180165e7537c,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0x78ee025e72abbbb6b41dd8a65a4d180165e7537c,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,JOE,ETH,WETH,JOE,JOE_WETH,1605.6246412899998,0.304070946264077,0.3,1613.835169815046,0.013388146135282195,29
bnb,arbitrum,0x0504192734923c0b52451d78858835d7b6b4b0dc03cd0cbc5e858f4d310fad64,0xd6d33448db185f877f78c1d6e07b61ac1441388ee1f90a6a7d06ceb83efcd77a,2023-09-01 04:49:51.000 UTC,2023-09-01 04:51:42.000 UTC,0x3d45deafd7bfbe52d2fb0db402d675ec5de4ad14,0xdc00e700b1709a9b7a0032f3c84373c2de00e620,0x3d45deafd7bfbe52d2fb0db402d675ec5de4ad14,0xdc00e700b1709a9b7a0032f3c84373c2de00e620,BUSD,MCB,MCB,USDC,USDC_MCB,600,69.73616475363778,69.41261407916961,619.366951,0.004639639641944717,111
polygon,arbitrum,0x64e7de0ad999e46672c94611d7bf8a950e4552aabfa0a804051f5bd96803083e,0x39d56cb540bc2b881696070c7a01e76d95e9ce74f5404a0a474888be11ff9c8b,2023-09-01 10:28:41.000 UTC,2023-09-01 10:29:29.000 UTC,0xc73c66fcf350930ede9efbe7e8a0ab690b79dbcb,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xc73c66fcf350930ede9efbe7e8a0ab690b79dbcb,0xdef1c0ded9bec7f1a1670819833240f027b25eff,USDC,GNS,GNS,USDC,USDC_GNS,456.81165,140.44116093000721,140,462.869598,0.0031412509486950144,48
ethereum,arbitrum,0xd803e03ff66180008d8de7ca62ada36d10d45d071b9c7708dc619c532d5e482d,0xb3e92d94d7019e1864be29f092ac0edd2c5a3ea20907f333690fde4442522fdc,2023-09-01 01:48:23.000 UTC,2023-09-01 01:56:49.000 UTC,0x0a6c69327d517568e6308f1e1cd2fd2b2b3cd4bf,0x3fa6fff7212d3fa4317cf1955fa690993d8ced70,0x0a6c69327d517568e6308f1e1cd2fd2b2b3cd4bf,0x13bdb8b9df42b05de58e27a75dd019866cd43bf7,WETH,STFX,STFX,WETH,WETH_STFX,0.8492228747093609,38955.7539044448,38951.858329054354,0.858056796273252,0.00010000000000000614,506
optimism,base,0x5bd0e00155d172734fd905c1191aa17c6a8c60406573b102d47aa9028bfd0d9b,0xcaa8aaaad4a86cf2bc6df0e169809a9d5c746a6e3946a5da3731fc930f91478f,2023-09-01 13:30:47.000 UTC,2023-09-01 13:37:55.000 UTC,0x697057895bee76eef0cbd9e29da191f1dcb8180d,0x1111111254eeb25477b68fb85ed929f73a960582,0x697057895bee76eef0cbd9e29da191f1dcb8180d,0x1111111254eeb25477b68fb85ed929f73a960582,ETH,THALES,THALES,ETH,WETH_THALES,0.6,2729.29069956793,2720.8506183963536,0.6162351122254707,0.003092408285021637,428
base,optimism,0xbd7711b0498f58965f428db5c8e5c32a51256e39eabe512f12416de6c76a4179,0x4111bf9c07780d54672ec1729d496c8a819bf98f2451911e6b94697db2a788aa,2023-09-01 09:48:27.000 UTC,2023-09-01 09:50:31.000 UTC,0x337b6c8732007ee37db2ad8201070336c96a7a0a,0xcf77a3ba9a5ca399b7c97c74d54e5b1beb874e43,0x337b6c8732007ee37db2ad8201070336c96a7a0a,0xa062ae8a9c5e11aaa026fc2670b0d65ccc8b2858,USDbC,EXTRA,EXTRA,USDC,USDC_EXTRA,2311.699269,95509.063983748,95509.06398374801,2366.662252,1.523616149231976e-16,124
bnb,arbitrum,0x8c4a78ebe90380898e172c6f147c59bd75ff853835162ba1c25e13cbee9fcab6,0xc8ab7cd5c35ec0a5e53ae8270b607fbb0892b9f9d794c52784c4472c49736e17,2023-09-01 14:59:52.000 UTC,2023-09-01 14:59:56.000 UTC,0x78ee025e72abbbb6b41dd8a65a4d180165e7537c,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0x78ee025e72abbbb6b41dd8a65a4d180165e7537c,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,JOE,ETH,WETH,JOE,JOE_WETH,1633.4829978300002,0.3036253145377451,0.3,1633.562402005592,0.011940093148242542,4
bnb,arbitrum,0x8c4a78ebe90380898e172c6f147c59bd75ff853835162ba1c25e13cbee9fcab6,0xec9c66f5eae27866ed487d03794574a4efa1c8d336102e2bf4b18ae1feed2982,2023-09-01 14:59:52.000 UTC,2023-09-01 15:03:54.000 UTC,0x78ee025e72abbbb6b41dd8a65a4d180165e7537c,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0x78ee025e72abbbb6b41dd8a65a4d180165e7537c,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,JOE,ETH,WETH,JOE,JOE_WETH,1633.4829978300002,0.3036253145377451,0.3,1640.8016137743587,0.011940093148242542,242
bnb,avalanche_c,0x8c4a78ebe90380898e172c6f147c59bd75ff853835162ba1c25e13cbee9fcab6,0x1fec9ea413588c0399264459f98f8110fa70d080b660753e8b51aefdc7286aaf,2023-09-01 14:59:52.000 UTC,2023-09-01 15:04:30.000 UTC,0x78ee025e72abbbb6b41dd8a65a4d180165e7537c,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0x78ee025e72abbbb6b41dd8a65a4d180165e7537c,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,JOE,ETH,WETH.e,JOE,JOE_WETH,1633.4829978300002,0.3036253145377451,0.3,1640.2608741896477,0.011940093148242542,278
