chain1,chain2,tx1,tx2,bt1,bt2,from1,to1,from2,to2,sold_symbol_1,bought_symbol_1,sold_symbol_2,bought_symbol_2,generic_token_pair,sold_amt_1,buy_amt_1,sold_amt_2,buy_amt_2,raw_diff_pct_1,time_diff
ethereum,bnb,0xb17f6da5575ea319894fb2de3963c4dd4cdff5c656c05c44588c9031c2d6caf1,0x3893243526f7c4cea1664e63aa10474807c9293d98390c7931933460a8093eab,2024-05-15 15:57:47.000 UTC,2024-05-15 16:07:16.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x805874ec5f41d77b31656d64e46ac8db3e132846,WETH,PEPE,PEPE,ETH,WETH_PEPE,2,574166246.3070333,581223828.5159,2.0182502202280896,0.012291879319378692,569
ethereum,bnb,0xb17f6da5575ea319894fb2de3963c4dd4cdff5c656c05c44588c9031c2d6caf1,0xfd25d6a15d4613c00b5f4534c9324b4dc74bcd6e291fb8554bb527c0108bf10c,2024-05-15 15:57:47.000 UTC,2024-05-15 16:07:55.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x805874ec5f41d77b31656d64e46ac8db3e132846,WETH,PEPE,PEPE,ETH,WETH_PEPE,2,574166246.3070333,588971901.3086001,2.034063924776982,0.025786355601352257,608
ethereum,bnb,0xb17f6da5575ea319894fb2de3963c4dd4cdff5c656c05c44588c9031c2d6caf1,0xa40ee17cd113da83a975e7e206712dfa7199f0b27497a481c44ecb2c32a35c9f,2024-05-15 15:57:47.000 UTC,2024-05-15 16:27:54.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x805874ec5f41d77b31656d64e46ac8db3e132846,WETH,PEPE,PEPE,ETH,WETH_PEPE,2,574166246.3070333,588529661.2893,2.0190511996886777,0.025016125685984474,1807
ethereum,bnb,0xb17f6da5575ea319894fb2de3963c4dd4cdff5c656c05c44588c9031c2d6caf1,0x6b76d3070a7e5c3bdc4c07acdcf10890d21e611659a8d61f295020af5ee30771,2024-05-15 15:57:47.000 UTC,2024-05-15 16:30:07.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x805874ec5f41d77b31656d64e46ac8db3e132846,WETH,PEPE,PEPE,ETH,WETH_PEPE,2,574166246.3070333,592026979.8391,2.011123628571122,0.031107250986878356,1940
base,ethereum,0xcf05b7caba3918a3b8d4a26dfd32d029c1ce471680f7468c1617324e9c175088,0xbaa45fb7d48081b757bd97be778aab60a7f6d6938afac6f7c88411ccd74b50ab,2024-05-15 13:17:07.000 UTC,2024-05-15 13:19:11.000 UTC,0x872b6c97bd7b73e7c700442a2a5415435c2317e7,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x872b6c97bd7b73e7c700442a2a5415435c2317e7,0xdef1c0ded9bec7f1a1670819833240f027b25eff,WETH,PRIME,PRIME,WETH,WETH_PRIME,3,594.3961142868972,594.3961142868972,3.032759492572745,0,124
arbitrum,ethereum,0x3231ac63b06da7bf0eadf7db22c144f95b6ab535045f0025bf03ed1ebfc06628,0xfa64422c56065f034f819e1fe2ec1f2ca3e306f5faf9bef4f2f42bc129cde438,2024-05-15 17:11:38.000 UTC,2024-05-15 17:11:59.000 UTC,0xba95718a52b5a3dba749a7641712dc05a3550d4f,0xba12222222228d8ba445958a75a0704d566bf2c8,0xba95718a52b5a3dba749a7641712dc05a3550d4f,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,WETH,OLAS,OLAS,WETH,WETH_OLAS,0.14186038906988074,143.59688925674223,151.875,0.15233035049835,0.05764825955565811,21
avalanche_c,ethereum,0xe407361487d3fb7b8f7bd79e6413c1b15f136af0c7a6f4d66516830ec79abc1e,0xecb6f27213245a621a2fcf4f4b5dacd0d5e4be5577451bf26e9fa913bb055598,2024-05-15 18:36:45.000 UTC,2024-05-15 18:37:59.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,WETH.e,BEAM,BEAM,WETH,WETH_BEAM,1.2,153941.47582338518,153937.5045414446,1.210836996133589,0.000025797348760897512,74
bnb,polygon,0xa3e94a5ea38ee350f0cb9939c2b01a8538d7dbe4186a1b30d9e0c7f20734057d,0x4bc9beae07af3bd63f716cd31142c5c280bbab3f2d81d42b52d18df1bf2af023,2024-05-15 18:41:56.000 UTC,2024-05-15 18:43:57.000 UTC,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0xa5e0829caced8ffdd4de3c43696c57f7d7a678ff,USDC,SPACE,SPACE,USDC,USDC_SPACE,120,10648.998956945807,10686.472992670635,121.160848,0.003519019569476615,121
bnb,polygon,0xa3e94a5ea38ee350f0cb9939c2b01a8538d7dbe4186a1b30d9e0c7f20734057d,0x17d1c0381fd1d07d6a89a7d359d51834fd8a6c0cd674058762281c07eba8d568,2024-05-15 18:41:56.000 UTC,2024-05-15 18:48:13.000 UTC,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0xa5e0829caced8ffdd4de3c43696c57f7d7a678ff,USDC,SPACE,SPACE,USDC,USDC_SPACE,120,10648.998956945807,11020.352723643251,123.939476,0.03487217607953929,377
arbitrum,optimism,0x0ffe0b043d0d085c1aeb1ee51701673fc639c64f0bed2ca8ab0cad8130dbab58,0x0b888c3b764efb1f625832f46f1ccd106ab32bc02e7e8c871a1cd163e55ea0d9,2024-05-15 14:18:18.000 UTC,2024-05-15 14:18:23.000 UTC,0x1ca6d913392377b93da7765a8fb89c3410df34f0,0x84d5b82c079a4689b8857043268c8f0795794a9f,0x1ca6d913392377b93da7765a8fb89c3410df34f0,0x84d5b82c079a4689b8857043268c8f0795794a9f,WETH,HOP,HOP,WETH,WETH_HOP,0.06,5164.184664840741,5164.184664840741,0.060577925338851576,0,5
optimism,polygon,0x260829fe3420232341a3db0a5f72bca551ba5705a72cd4b168f483580ae1f6a5,0x0ea49f9db36e663bd218c58a4ae7532e8cb64f0526211561dd5f7ba75bf77050,2024-05-15 18:41:05.000 UTC,2024-05-15 18:46:21.000 UTC,0x9d2a323ce3e6e1f46172f01aecd023e262dfa6f7,0xca423977156bb05b13a2ba3b76bc5419e2fe9680,0x9d2a323ce3e6e1f46172f01aecd023e262dfa6f7,0x4e3288c9ca110bcc82bf38f09a7b425c095d92bf,USDT,EURA,EURA,USDC,USDC_EURA,1222,1143.7802922052626,1150.054252173181,1389.7700869999999,0.00548528420245988,316
optimism,base,0x156053c1893a5ed42ef0d477b3208cf59681f0e906515b1dae6386ee2b5b5011,0x705874aa1141d5cd331cee6d45906980aad33113dd7d92a8e5a2a3b3ea3463cf,2024-05-15 18:48:01.000 UTC,2024-05-15 18:49:35.000 UTC,0x0480ecf39debc792c579e7072e35b0c1dd4a79eb,0xca423977156bb05b13a2ba3b76bc5419e2fe9680,0x0480ecf39debc792c579e7072e35b0c1dd4a79eb,0x19ceead7105607cd444f5ad10dd51356436095a1,USDC,TAROT,TAROT,USDbC,USDC_TAROT,700,3214.2106202184964,3214.2106202184964,702.859485,0,94
base,ethereum,0x3384ae138535d51a594b5a501be87053af779d9a20af9539872af788c30a0cbf,0x30cbaba671d6c5483e425f2a80854b5f3591086fe5292363aa900a6855f8d2fa,2024-05-15 13:30:35.000 UTC,2024-05-15 13:31:35.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,ETH,PRIME,PRIME,WETH,WETH_PRIME,3,586.4710778218666,586.4710778218666,3.0169706473458504,0,60
base,optimism,0xce3e3f04e0f83bd0bd922d30bc18094ace9d57e2810942e019f3bf6c567d3049,0xe5a31c9f8db9858d7d3f364b01afa72a947d4c28601af8ec38613c74b96766a8,2024-05-15 13:28:15.000 UTC,2024-05-15 13:29:07.000 UTC,0xb0a4e99371dfb0734f002ae274933b4888f618ef,0x6cb442acf35158d5eda88fe602221b67b400be3e,0xb0a4e99371dfb0734f002ae274933b4888f618ef,0xf132bdb9573867cd72f2585c338b923f973eb817,USDC,SONNE,SONNE,USDC,USDC_SONNE,540,20014.218257557477,20000,568.783357,0.0007104078397920016,52
optimism,base,0xe6707d6f7d22163db91e2d3dd14c15e24b6eb1b6602ab2fe4c7dce3f74bde955,0x70b6eca88c9105726bb44e1bdefc7b853d38634cac5ee4b31bedbbff5931872f,2024-05-15 12:12:43.000 UTC,2024-05-15 12:13:19.000 UTC,0x08498064e991defe658124262c1c7ef13d9ae4c5,0xca423977156bb05b13a2ba3b76bc5419e2fe9680,0x08498064e991defe658124262c1c7ef13d9ae4c5,0x19ceead7105607cd444f5ad10dd51356436095a1,SONNE,USDC,USDbC,SONNE,SONNE_USDC,5374.350571203772,154.008489,150,5442.8053268242575,0.026027714615133958,36
optimism,base,0xe6707d6f7d22163db91e2d3dd14c15e24b6eb1b6602ab2fe4c7dce3f74bde955,0x5d479f79c408e8d47f74e85f9fe13d2c16b8ee66a9a09f32c7414750da8e6fd6,2024-05-15 12:12:43.000 UTC,2024-05-15 12:18:47.000 UTC,0x08498064e991defe658124262c1c7ef13d9ae4c5,0xca423977156bb05b13a2ba3b76bc5419e2fe9680,0x08498064e991defe658124262c1c7ef13d9ae4c5,0x19ceead7105607cd444f5ad10dd51356436095a1,SONNE,USDC,USDbC,SONNE,SONNE_USDC,5374.350571203772,154.008489,150,5378.246004574512,0.026027714615133958,364
arbitrum,bnb,0x45c96906fc498d96862d6b936d55dcffc85c89be5acbd26bfc7343926cb1d8b1,0x27876964b8cdf96c96979b0036d795f2b426e35578879b1735daf8ded068d62c,2024-05-15 15:46:28.000 UTC,2024-05-15 15:47:35.000 UTC,0xc8842a6ae1fdeab2213821b5267d072547aa7a1f,0xfe6508f0015c778bdcc1fb5465ba5ebe224c9912,0xc8842a6ae1fdeab2213821b5267d072547aa7a1f,0x1a0a18ac4becddbd6389559687d1a73d8927e416,PENDLE,mPendle,mPendle,PENDLE,PENDLE_mPendle,400,676.5032079496011,676.512723798821,402.3188183111066,0.00001406622926250317,67
optimism,base,0xad13fd53d85c5854efe10dc123404e14403831ffe03be858cc6c0e360cb8bf59,0x2c32acfd10196aa605e4cb5c9cca28f14b4e7dc3cb3eda81e815b6ba9335283e,2024-05-15 12:31:27.000 UTC,2024-05-15 12:31:33.000 UTC,0x67292b0792992bb1f2b22c94fa703f21353ffd26,0xca423977156bb05b13a2ba3b76bc5419e2fe9680,0x67292b0792992bb1f2b22c94fa703f21353ffd26,0x19ceead7105607cd444f5ad10dd51356436095a1,SNX,USDC,USDC,SNX,SNX_USDC,747.7464790487667,1829.428003,1831.424024,749.8977170708594,0.0010910628878134255,6
optimism,base,0xad13fd53d85c5854efe10dc123404e14403831ffe03be858cc6c0e360cb8bf59,0x263ca206e3996a5475175636f6dca28003e7f58318ab9423e9be6f7c7f72d1b5,2024-05-15 12:31:27.000 UTC,2024-05-15 12:32:01.000 UTC,0x67292b0792992bb1f2b22c94fa703f21353ffd26,0xca423977156bb05b13a2ba3b76bc5419e2fe9680,0x67292b0792992bb1f2b22c94fa703f21353ffd26,0x19ceead7105607cd444f5ad10dd51356436095a1,SNX,USDC,USDC,SNX,SNX_USDC,747.7464790487667,1829.428003,1840.621847,749.7915196742565,0.006118767167466332,34
base,polygon,0x408d945472127266bc5827912ab1e84929b08454e35e7a21ea9f52380bfde023,0x251172f73dd36ad26fe526c5062dfc7695272c22523e42cb3a4b0c444e7c632d,2024-05-15 15:00:03.000 UTC,2024-05-15 15:28:58.000 UTC,0x9ba014133cc6b16c168ada09f3e8028660ac3a07,0x19ceead7105607cd444f5ad10dd51356436095a1,0x9ba014133cc6b16c168ada09f3e8028660ac3a07,0x4e3288c9ca110bcc82bf38f09a7b425c095d92bf,USDbC,KLIMA,KLIMA,USDC,USDC_KLIMA,1000,408.405375207,408.40537521,1003.444234,7.345565107407001e-12,1735
arbitrum,base,0x74b1e77c49b5b10895e862b5fa6d065458e68dedb8592188d5d35eb703f943d0,0x4980ea9d0e87acd4cfac601be80990ff51d5c702d3884b1a10484bdedad28004,2024-05-15 14:33:16.000 UTC,2024-05-15 14:33:47.000 UTC,0x2e52f833d0b4739300c4795d98176240cb29ea99,0x5e325eda8064b456f4781070c0738d849c824258,0x2e52f833d0b4739300c4795d98176240cb29ea99,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,DZHV,WETH,WETH,DZHV,DZHV_WETH,110000,0.13857085115750992,0.13037922299818863,110275,0.05911508871378781,31
optimism,arbitrum,0x37e39989bb6a4653d8e712d40e83ccda4a12018bf0b28cbb804c6ed1cf771fd9,0x225fcb1e7cc7f3cafa5befc3116f189381dbfccdb1950c5668028bd9faa16ada,2024-05-15 14:16:35.000 UTC,2024-05-15 14:24:13.000 UTC,0xd2dacd4c4f53deef010b3ebdde45cb90ec5545f2,0xca423977156bb05b13a2ba3b76bc5419e2fe9680,0xd2dacd4c4f53deef010b3ebdde45cb90ec5545f2,0xa669e7a0d4b3e4fa48af2de86bd4cd7126be4e13,USDC,LYRA,LYRA,USDC,USDC_LYRA,40,6344.505067704184,6329.990986138942,42.824546,0.0022876617498696814,458
optimism,arbitrum,0x37e39989bb6a4653d8e712d40e83ccda4a12018bf0b28cbb804c6ed1cf771fd9,0x1090c72c373f00dd5f1b9f131951802a47c53059564eb7c60ecb7cdf31334e53,2024-05-15 14:16:35.000 UTC,2024-05-15 14:44:55.000 UTC,0xd2dacd4c4f53deef010b3ebdde45cb90ec5545f2,0xca423977156bb05b13a2ba3b76bc5419e2fe9680,0xd2dacd4c4f53deef010b3ebdde45cb90ec5545f2,0xa669e7a0d4b3e4fa48af2de86bd4cd7126be4e13,USDC,LYRA,LYRA,USD₮0,USDC_LYRA,40,6344.505067704184,6269.277567320923,41.030199,0.011857110929928341,1700
base,ethereum,0x1cf26f79ff45a6329f6469100884d27f6820d71962927a139af446e700f25d7d,0xbcfb57dd1217e4632d38538cdb32eea59a52f52930b6ef6039490748a889fbdc,2024-05-15 13:34:39.000 UTC,2024-05-15 13:35:59.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,ETH,PRIME,PRIME,WETH,WETH_PRIME,5,968.7838401335672,968.7838401335672,5.0502005483638825,0,80
base,ethereum,0x1cf26f79ff45a6329f6469100884d27f6820d71962927a139af446e700f25d7d,0x9618af18af1c860e262e7bb2fd266560aacadf1bef45fca16fd439ecd85b5f2e,2024-05-15 13:34:39.000 UTC,2024-05-15 13:40:59.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,ETH,PRIME,PRIME,WETH,WETH_PRIME,5,968.7838401335672,951.6343330524096,5.061164725234025,0.01770209862170407,380
base,ethereum,0x1cf26f79ff45a6329f6469100884d27f6820d71962927a139af446e700f25d7d,0x6a4dcbba1c7c8ded7d27d3aadd87ba6241622b0310253704adcce2ad1bfc2e5d,2024-05-15 13:34:39.000 UTC,2024-05-15 13:42:47.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,0xca74f404e0c7bfa35b13b511097df966d5a65597,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,ETH,PRIME,PRIME,WETH,WETH_PRIME,5,968.7838401335672,944.3310748273456,5.025602107587204,0.025240682485837405,488
base,ethereum,0x1cf26f79ff45a6329f6469100884d27f6820d71962927a139af446e700f25d7d,0x795311417d03dca515243dfce567f3e216d04af80b48c18ec4c80c8297a01026,2024-05-15 13:34:39.000 UTC,2024-05-15 13:46:47.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,ETH,PRIME,PRIME,WETH,WETH_PRIME,5,968.7838401335672,935.0819547973697,5.021462684518782,0.03478782772795941,728
ethereum,bnb,0xcadf59c1e336fc132c16352e9b118009cf456f9875cbddbad35a7e6167652f4a,0x4c1ecf63c73e3655ac176e9d2123245cab293265a00237ef51e54fa91e441358,2024-05-15 18:46:59.000 UTC,2024-05-15 18:48:33.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x805874ec5f41d77b31656d64e46ac8db3e132846,WETH,HELLO,HELLO,ETH,WETH_HELLO,0.8,69758.47013590064,69758.18799410907,0.8112689354148239,0.00000404455245391197,94
arbitrum,bnb,0xf60d6061fefbcf3ea578c38262801056fa84c94e5daa67ddf9c943af74014ee8,0x1452f6422f04824b3412cd08ff116ee132295eaa9b4dec0b5ce329f79f3e2f9b,2024-05-15 18:08:46.000 UTC,2024-05-15 18:11:53.000 UTC,0xefa749fe4d9d20fd7b1b7db6f6c9304ecbcc596a,0x77edae6a5f332605720688c7fda7476476e8f83f,0xefa749fe4d9d20fd7b1b7db6f6c9304ecbcc596a,0x1f23b383d9a4ead40de965ee47dd7d307abc8fcc,WBGL,USD₮0,USDT,WBGL,WBGL_USDC,499.43034922495394,50.15,49.85,538.4801049604591,0.0059820538384844895,187
arbitrum,bnb,0xf60d6061fefbcf3ea578c38262801056fa84c94e5daa67ddf9c943af74014ee8,0x1826ba77c266ecc62391f6623cda766c5f5f2ba96fa0082f8af2fee1b4129bb2,2024-05-15 18:08:46.000 UTC,2024-05-15 18:12:20.000 UTC,0xefa749fe4d9d20fd7b1b7db6f6c9304ecbcc596a,0x77edae6a5f332605720688c7fda7476476e8f83f,0xefa749fe4d9d20fd7b1b7db6f6c9304ecbcc596a,0x1f23b383d9a4ead40de965ee47dd7d307abc8fcc,WBGL,USD₮0,USDT,WBGL,WBGL_USDC,499.43034922495394,50.15,49.85,534.2704904878983,0.0059820538384844895,214
arbitrum,bnb,0xf60d6061fefbcf3ea578c38262801056fa84c94e5daa67ddf9c943af74014ee8,0x1d8a13d3a95d4f4fdca6ddecbdd71aaa72cf543e393a6939a173ab393e480f33,2024-05-15 18:08:46.000 UTC,2024-05-15 18:13:11.000 UTC,0xefa749fe4d9d20fd7b1b7db6f6c9304ecbcc596a,0x77edae6a5f332605720688c7fda7476476e8f83f,0xefa749fe4d9d20fd7b1b7db6f6c9304ecbcc596a,0x1f23b383d9a4ead40de965ee47dd7d307abc8fcc,WBGL,USD₮0,USDT,WBGL,WBGL_USDC,499.43034922495394,50.15,49.85,520.2784615964043,0.0059820538384844895,265
arbitrum,bnb,0xf60d6061fefbcf3ea578c38262801056fa84c94e5daa67ddf9c943af74014ee8,0x303852a34c9f55129c187086a9927287d25729f5a98f44ef98c0add9ce93ca72,2024-05-15 18:08:46.000 UTC,2024-05-15 18:13:53.000 UTC,0xefa749fe4d9d20fd7b1b7db6f6c9304ecbcc596a,0x77edae6a5f332605720688c7fda7476476e8f83f,0xefa749fe4d9d20fd7b1b7db6f6c9304ecbcc596a,0x1f23b383d9a4ead40de965ee47dd7d307abc8fcc,WBGL,USD₮0,USDT,WBGL,WBGL_USDC,499.43034922495394,50.15,48.33456,502.33994585830334,0.036200199401794524,307
arbitrum,base,0xf033bbec70b5e2c1963188d7f201f2f4300045be981b82c802e01190a32b0dbf,0xc7f22be8e3d89f5283a5af8f00733ce9000cbf4ee5e315f5d5082d22f447b4e4,2024-05-15 16:41:14.000 UTC,2024-05-15 16:44:43.000 UTC,0x9fff7a309ff09d41f04f8b0ed76483ee6c4addb3,0x6352a56caadc4f1e25cd6c75970fa768a3304e64,0x9fff7a309ff09d41f04f8b0ed76483ee6c4addb3,0x6cb442acf35158d5eda88fe602221b67b400be3e,WETH,PEAS,PEAS,WETH,WETH_PEAS,1,899.8822830843608,899.9,1.0521339350085976,0.00001968803694909216,209
ethereum,base,0xfff8b7e326aa50cc9a757dcbe265453e0fb3d170696ff6f1bbdc3ae666a0fb54,0x62e9300fcb7f4e38aece661f481a28a6415fd070c6776e3dcda86a38beac8697,2024-05-15 15:32:35.000 UTC,2024-05-15 15:37:03.000 UTC,0x5504e3e0ebcd4a5ace9a2d765277a8c3f48d952e,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x5504e3e0ebcd4a5ace9a2d765277a8c3f48d952e,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,KIBSHI,WETH,WETH,KIBSHI,KIBSHI_WETH,150000000,0.45448403864728454,0.43139055939561893,150375000,0.050812519886067914,268
bnb,base,0x871292769aa3d3aa1524f6e9912896f9f49950713ffb6c5b4586c93c899750f2,0xc1495c1a5ce023b5b83983be30bd5c9655dda9332ba66191a6df7fda522b8965,2024-05-15 18:35:17.000 UTC,2024-05-15 18:35:55.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x805874ec5f41d77b31656d64e46ac8db3e132846,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,ETH,TRUMP,TRUMP,ETH,WETH_TRUMP,0.5,163.497607762,163.497607761,0.5123282215336558,6.1162327589220634e-12,38
bnb,base,0x871292769aa3d3aa1524f6e9912896f9f49950713ffb6c5b4586c93c899750f2,0x327296b24fa05ccb187392c7aa5255c6f4edafe2f029c510ae61d0662f02d3c5,2024-05-15 18:35:17.000 UTC,2024-05-15 18:49:07.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x805874ec5f41d77b31656d64e46ac8db3e132846,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,ETH,TRUMP,TRUMP,ETH,WETH_TRUMP,0.5,163.497607762,160.96152895,0.510360122435356,0.015511412348563017,830
base,optimism,0x5d634d791391857804c9f2abd3f96cb421fabef295a9d2f1ef7eda163d0c40b3,0xe7ac6b16e545ff73bdb43b23e39759de1a0ae6093e94cead20d4119088589e68,2024-05-15 15:54:23.000 UTC,2024-05-15 16:27:01.000 UTC,0x34327028c727613872cd80122b9a489a4b9c0bfa,0x19ceead7105607cd444f5ad10dd51356436095a1,0x34327028c727613872cd80122b9a489a4b9c0bfa,0xca423977156bb05b13a2ba3b76bc5419e2fe9680,USDC,SONNE,SONNE,USDC,USDC_SONNE,500,18101.894487271053,18101,507.174819,0.00004941401418959922,1958
zksync,optimism,0x618db853445a5981595e0fcb089f25f292c928da44149542063bf18650125ea6,0xb7f1cb6d84b6c162cca8fee8b1a86705660d89140b7d13cb178a19c815f118cc,2024-05-15 15:46:11.000 UTC,2024-05-15 15:47:43.000 UTC,0x9ef85267e9d0a1305c2b0daa44d7e4ee3815dfd3,0x4bba932e9792a2b917d47830c93a9bc79320e4f7,0x9ef85267e9d0a1305c2b0daa44d7e4ee3815dfd3,0xca423977156bb05b13a2ba3b76bc5419e2fe9680,USDT,GRAI,GRAI,USDT,USDC_GRAI,4008.907256,4063.637401091145,4061.605529,4019.75159,0.0005000131386229111,92
ethereum,polygon,0xdcb2b31ad0f9f1acefdae995adfcc6484ab1e51fcd7f59a876fbf7eec57ede67,0x1186f7db94bfcbbed0b3ac03a2db6a145efd24769556270e5e36d828df28feed,2024-05-15 13:34:35.000 UTC,2024-05-15 14:13:36.000 UTC,0x288a13fddcfcaa596c07c74903b6f8d85545a48e,0x000000fb04cfc92ce3d49d21c99b6d12309e025d,0x288a13fddcfcaa596c07c74903b6f8d85545a48e,0x000000fb04cfc92ce3d49d21c99b6d12309e025d,TEL,WETH,WETH,TEL,TEL_WETH,709376.7,0.9128210141951734,1,781369.5800000001,0.0955050162618042,2341
arbitrum,bnb,0x4e230a859aa0bb9a2b2c89e7ef91e81306845bd7cde9dbb2da5b91bba984e3f8,0xbb53259d44710834fb83575bd319e731c22add8db623794b7a4f386de05066ae,2024-05-15 16:15:47.000 UTC,2024-05-15 16:16:49.000 UTC,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x10ed43c718714eb63d5aa57b78b54704e256024e,OLE,USDC,USDC,OLE,OLE_USDC,1395.6200649501582,123.085369,120,1402.3225905179174,0.025066902955785102,62
arbitrum,bnb,0x4e230a859aa0bb9a2b2c89e7ef91e81306845bd7cde9dbb2da5b91bba984e3f8,0x9553aa1c3c5c128e9ad321e78ca2d3c672e54e2f47181346a67dd22eb97c2948,2024-05-15 16:15:47.000 UTC,2024-05-15 16:43:34.000 UTC,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x10ed43c718714eb63d5aa57b78b54704e256024e,OLE,USDC,USDC,OLE,OLE_USDC,1395.6200649501582,123.085369,120,1434.2669292239011,0.025066902955785102,1667
base,optimism,0x70b6eca88c9105726bb44e1bdefc7b853d38634cac5ee4b31bedbbff5931872f,0x49929a2c86b7b680490c70e39f61927cd328640906de7be8c8dce28f32ad70d2,2024-05-15 12:13:19.000 UTC,2024-05-15 12:13:29.000 UTC,0x08498064e991defe658124262c1c7ef13d9ae4c5,0x19ceead7105607cd444f5ad10dd51356436095a1,0x08498064e991defe658124262c1c7ef13d9ae4c5,0xca423977156bb05b13a2ba3b76bc5419e2fe9680,USDbC,SONNE,SONNE,USDC,USDC_SONNE,150,5442.8053268242575,5442.8053268242575,155.617086,0,10
base,optimism,0x70b6eca88c9105726bb44e1bdefc7b853d38634cac5ee4b31bedbbff5931872f,0x72c7a6540b781e7b2f87ecf8d2f1dde66d02caad190d72eb129b8981a15c552b,2024-05-15 12:13:19.000 UTC,2024-05-15 12:18:59.000 UTC,0x08498064e991defe658124262c1c7ef13d9ae4c5,0x19ceead7105607cd444f5ad10dd51356436095a1,0x08498064e991defe658124262c1c7ef13d9ae4c5,0xca423977156bb05b13a2ba3b76bc5419e2fe9680,USDbC,SONNE,SONNE,USDC,USDC_SONNE,150,5442.8053268242575,5378.246004574512,155.859876,0.011861405722444655,340
base,optimism,0x70b6eca88c9105726bb44e1bdefc7b853d38634cac5ee4b31bedbbff5931872f,0x32ffebdf0e19fa05c275eb97d056b4cf2152e3059538bd6a1b1b0d1d4f88460e,2024-05-15 12:13:19.000 UTC,2024-05-15 12:24:19.000 UTC,0x08498064e991defe658124262c1c7ef13d9ae4c5,0x19ceead7105607cd444f5ad10dd51356436095a1,0x08498064e991defe658124262c1c7ef13d9ae4c5,0xca423977156bb05b13a2ba3b76bc5419e2fe9680,USDbC,SONNE,SONNE,USDC,USDC_SONNE,150,5442.8053268242575,5284.543198580687,152.700983,0.0290773082519768,660
