chain1,chain2,tx1,tx2,bt1,bt2,from1,to1,from2,to2,sold_symbol_1,bought_symbol_1,sold_symbol_2,bought_symbol_2,generic_token_pair,sold_amt_1,buy_amt_1,sold_amt_2,buy_amt_2,raw_diff_pct_1,time_diff
arbitrum,bnb,0xc87756fadfd1748466dd1d4d9318af046988804025cae63aca0e21a907e3017a,0xce6ed1059c8ec92613b56275e35e6999b0507fa1b3259a1ea3cbd4b7f3ddb31a,2024-01-15 18:37:31.000 UTC,2024-01-15 18:37:52.000 UTC,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x32226588378236fd0c7c4053999f88ac0e5cac77,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x10ed43c718714eb63d5aa57b78b54704e256024e,USDC,LVL,LVL,USDC,USDC_LVL,100,199.17108114415655,198.46783977892076,102.0813075346085,0.0035308407284629305,21
arbitrum,bnb,0x6b074d5b1daf0dd76468433e8a58d8d6b132bfa91a54cfd7cf8de08cb6e58753,0x035c29e63329ffd31ff282a4a29538eccd78c360ff901ca18b067e5e92a1c22a,2024-01-15 01:41:41.000 UTC,2024-01-15 02:00:04.000 UTC,0x34327028c727613872cd80122b9a489a4b9c0bfa,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0x34327028c727613872cd80122b9a489a4b9c0bfa,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,USDC,LVL,LVL,USDC,USDC_LVL,500,951.9122899675187,951.9122899675187,501.113200143974,0,1103
ethereum,polygon,0x661c7ed51ee360923f6ea555d634eb00e676f2d11c4715f5adf115085b2995a1,0xb6db540bb878f97ca5e1445f89b2bba8e194e2c13fb50583d9c6b5db867762a6,2024-01-15 01:07:47.000 UTC,2024-01-15 01:32:43.000 UTC,0x90f1cb932dbf94385434c40d53df3727f00e50b1,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0x90f1cb932dbf94385434c40d53df3727f00e50b1,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,WETH,UCO,UCO,WETH,WETH_UCO,0.17,9500.918226868293,9500.918226868293,0.17400307399048914,0,1496
arbitrum,ethereum,0x7cde6f8f41d2f6136a853e18cd6c119ce6690e6d7b97c9193415c514f4a4c8b4,0x92edb036d75a6e882bb612eb54dd026108dc1d2bb9e45bf91b94226d3aaef911,2024-01-15 05:20:30.000 UTC,2024-01-15 05:21:47.000 UTC,0x0a6c69327d517568e6308f1e1cd2fd2b2b3cd4bf,0xe2678130f29450fda65d2051363628cc085bd305,0x0a6c69327d517568e6308f1e1cd2fd2b2b3cd4bf,0x3fa6fff7212d3fa4317cf1955fa690993d8ced70,WETH,OSAK,OSAK,WETH,WETH_OSAK,0.9244093694191238,41156241002.48694,41110973253.0083,0.9390111406606512,0.0010999000000000562,77
bnb,ethereum,0x81401fe5e1c0d7f454930624d01b347880e62eae96a203a49292c5246fe08855,0xb4d7c49a77df57a2f335a4d712aa5818a98174ead5222c507c06d275e12ff9e2,2024-01-15 15:12:42.000 UTC,2024-01-15 15:27:11.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x0d21639a4a86c5516c17d7454cc2d67c97afffb7,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,ETH,PAID,PAID,WETH,WETH_PAID,1,8033.392835551786,8133.347265880662,1.0141008168431067,0.01244236804734948,869
bnb,arbitrum,0x72f768177a6f1447a7c7bd60457a47746ba145246f944e6d1ecab6e93f5d6eb4,0x6d09e131c8a0486f10ac0c81e93a702c804c0ede5e7c1c1835535e5c9e51ac1d,2024-01-15 09:10:52.000 UTC,2024-01-15 09:39:17.000 UTC,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,ETH,OMNI,OMNI,WETH,WETH_OMNI,0.3,2267124.480792218,2226616.4316021125,0.3123157788465262,0.017867589333229017,1705
bnb,polygon,0x72f768177a6f1447a7c7bd60457a47746ba145246f944e6d1ecab6e93f5d6eb4,0xc169a718aa58cacd82192565a10ff506dd05b93cc30e9aa05242adc0f10be55c,2024-01-15 09:10:52.000 UTC,2024-01-15 09:39:54.000 UTC,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,ETH,OMNI,OMNI,WETH,WETH_OMNI,0.3,2267124.480792218,2248991.075600475,0.3020791442558705,0.007998416207568068,1742
polygon,base,0xfa3eeb39b21fea92df3a8201c3e58de34dc833ff4be63452a0d7be15e9b3d1f2,0x822a0a335ac94f92e50e7e72b2e5ad1a61ffec5d12f0f5d17d5cf23783b5d656,2024-01-15 06:34:51.000 UTC,2024-01-15 07:18:19.000 UTC,0xf749d8c64474d31484afbe44878a6cc13fb32830,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xf749d8c64474d31484afbe44878a6cc13fb32830,0x08fe6dbc1e4e4b2a159245db13fa470feaf304e1,OMNI,USDC,USDbC,OMNI,OMNI_USDC,2186514,704.637128,700,2227035.4913710128,0.006580873779901024,2608
polygon,base,0xfa3eeb39b21fea92df3a8201c3e58de34dc833ff4be63452a0d7be15e9b3d1f2,0x53f4174d58ec5c3d949be9982b315e907ac70932ed4a339e2806eba07af60464,2024-01-15 06:34:51.000 UTC,2024-01-15 07:24:21.000 UTC,0xf749d8c64474d31484afbe44878a6cc13fb32830,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xf749d8c64474d31484afbe44878a6cc13fb32830,0x08fe6dbc1e4e4b2a159245db13fa470feaf304e1,OMNI,USDC,USDbC,OMNI,OMNI_USDC,2186514,704.637128,700,2220274.6344296164,0.006580873779901024,2970
arbitrum,bnb,0x0eddaf29c49f0350bce8670b11f32f41c4bf533cd27811ed6d88ade4993e3b73,0x4f73373588a52f7abf8840ed3d631556edef3273e242d3b6550c409671f88430,2024-01-15 20:11:50.000 UTC,2024-01-15 20:45:07.000 UTC,0xa311f7ca3eb2fb98123a807f9b8e4bbbdbdcb2ee,0xf5d9bcf3fb5bb21fca6ae215c98321d40f3ac1d0,0xa311f7ca3eb2fb98123a807f9b8e4bbbdbdcb2ee,0xc4c9f3444452290d8bd09512fc3ebf3be745ccc9,MGP,USDC,USDT,MGP,MGP_USDC,25504.549297067213,1723.154523,1700,25533.19902318638,0.01343728765525222,1997
bnb,polygon,0x440e1c444db1c3635a278f807bdfb170c52a5928df89758a4a5294c26a63cc2a,0x553daeac993053c45f9e425c5b65d18f09b100c9c7b5225ad9c2af86679295e0,2024-01-15 12:46:35.000 UTC,2024-01-15 12:46:42.000 UTC,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0xa5e0829caced8ffdd4de3c43696c57f7d7a678ff,USDC,WELT,WELT,USDC,USDC_WELT,250,30287.714378434037,30676.943205408617,257.930779,0.012851046536932666,7
polygon,arbitrum,0xdd7530a8c8dd9749468be6a4effaf19e63bee27534d5e684d5d3de8c81984559,0x1af56083712492d04b5b3c336a49f308332cdb66856faece6f401b6eac7942ff,2024-01-15 10:39:43.000 UTC,2024-01-15 10:39:44.000 UTC,0xa4f94061892331b0829cb099b4893be431037014,0x1111111254eeb25477b68fb85ed929f73a960582,0xa4f94061892331b0829cb099b4893be431037014,0xec8b0f7ffe3ae75d7ffab09429e3675bb63503e4,WNT,USDT,USD₮0,WNT,WNT_USDC,2412,1125.51308,1100,2412.1104450960124,0.022667955133848776,1
optimism,polygon,0xc325e08b5d96bc41f4190e2db8912df979a671ce7abc61513409c77920001e95,0x66c9a49a6647c8202eca4a8bdb892fa405d22bed9e966bc34c3506902faa132d,2024-01-15 21:20:49.000 UTC,2024-01-15 21:31:43.000 UTC,0x0b20a6140118be0235db1bcb0dfa96d5d656ca51,0xca423977156bb05b13a2ba3b76bc5419e2fe9680,0x0b20a6140118be0235db1bcb0dfa96d5d656ca51,0x4e3288c9ca110bcc82bf38f09a7b425c095d92bf,USDT,BAL,BAL,USDT,USDC_BAL,200,48.51119115738981,48.457997784093784,202.761352,0.0010965175669145038,654
arbitrum,polygon,0xff2fcade6ed64ac2f6ca1e81ee0eff6ddbce203a9cbe98f39a2f0f4df82d2bf4,0xdd23b9f0b1df1ca2a14005c97ceb91baff21cf544e6c6047fd3c5fe4e276bdd7,2024-01-15 06:34:34.000 UTC,2024-01-15 06:34:39.000 UTC,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,WETH,OMNI,OMNI,WETH,WETH_OMNI,0.25,1945474.298527073,1945474.298527073,0.2525032749338726,0,5
arbitrum,bnb,0xff2fcade6ed64ac2f6ca1e81ee0eff6ddbce203a9cbe98f39a2f0f4df82d2bf4,0x4bab5b0c08059c7bace31d0211f5d69e6c8ebbfc08e8c879c9433ad39aa8ee97,2024-01-15 06:34:34.000 UTC,2024-01-15 06:40:30.000 UTC,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,WETH,OMNI,OMNI,ETH,WETH_OMNI,0.25,1945474.298527073,1996929.3946965232,0.2526424384630631,0.02644861266396938,356
arbitrum,bnb,0xff2fcade6ed64ac2f6ca1e81ee0eff6ddbce203a9cbe98f39a2f0f4df82d2bf4,0x96171f6e0533db0f285430eefb2af9d011e700717c698329df3926f1e6b4d567,2024-01-15 06:34:34.000 UTC,2024-01-15 06:43:51.000 UTC,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,WETH,OMNI,OMNI,ETH,WETH_OMNI,0.25,1945474.298527073,2021137.959658373,0.25265106414556315,0.03889214120617532,557
arbitrum,bnb,0xff2fcade6ed64ac2f6ca1e81ee0eff6ddbce203a9cbe98f39a2f0f4df82d2bf4,0x73da50a7734001e42c7df8d1ff6eeb508cf4154979d1ae47a0f0afc8af362715,2024-01-15 06:34:34.000 UTC,2024-01-15 06:52:00.000 UTC,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,WETH,OMNI,OMNI,ETH,WETH_OMNI,0.25,1945474.298527073,2020263.3418329253,0.2523561029626735,0.038442575860537107,1046
polygon,arbitrum,0xed0eed4b55db4db14edcf20b02fb88fe9c8ab0594dec44c71765c0bc99887ac5,0x63aba50051b86f81295355d4343b2105cf8cb1a1830b5c3925575b878fe1705b,2024-01-15 16:21:10.000 UTC,2024-01-15 16:21:58.000 UTC,0xa4f94061892331b0829cb099b4893be431037014,0x1111111254eeb25477b68fb85ed929f73a960582,0xa4f94061892331b0829cb099b4893be431037014,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,USDT,WNT,WNT,USD₮0,USDC_WNT,1000,2106.2907345239405,2106,1022.408864,0.00013803152583596756,48
arbitrum,ethereum,0x11898b04aa119cb4719fd56c624f63412f019727e565e462e3b76499e89c2ab4,0xe1efb21a3413dba7218a997c65a715193a8a4c8a90098252da68f7c4cf7ea646,2024-01-15 07:16:40.000 UTC,2024-01-15 07:16:59.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xca74f404e0c7bfa35b13b511097df966d5a65597,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,WETH,DMT,DMT,WETH,WETH_DMT,1,149.3124520631193,148.906,1.0121987665302954,0.002722157847541628,19
avalanche_c,ethereum,0x705957b90ac289e30e07208d43d76082fa600ebf36752775307ff24440c9c998,0x8fa53d58d4a34df494044e21842d6a9c5f5c2d6de8a3ca7f07d8a41650092786,2024-01-15 18:10:13.000 UTC,2024-01-15 18:10:23.000 UTC,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0xb4315e873dbcf96ffd0acd8ea43f689d8c20fb30,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,USDC,SHRAP,SHRAP,USDC,USDC_SHRAP,7991.88512,29821.37625638556,29821.37625638556,8091.765581,0,10
optimism,bnb,0xb6438c4efb8693e3df8aa32032535e69de4aaad34ba77db76c86cd7d37b4a3c5,0x8bf82adb4437000e8b1a1069b8c528b7f475093ed02ce158a3ac60d8e0a86599,2024-01-15 04:38:05.000 UTC,2024-01-15 05:09:51.000 UTC,0x831358c03ecaaed58830f513c961ee81ce4f4807,0xca423977156bb05b13a2ba3b76bc5419e2fe9680,0x831358c03ecaaed58830f513c961ee81ce4f4807,0x89b8aa89fdd0507a99d334cbe3c808fafc7d850e,USDT,OATH,OATH,USDT,USDC_OATH,500,13264.45253584711,13264.45253584711,512.516546393208,0,1906
bnb,ethereum,0x815cccaea03e9706bcb8c902e1b62344568036ee6f9996e45b4f86b499a7b659,0x6ac66d32a8080fa76418469c0faa85eded040742eda9040a9f7744e8c47f33d8,2024-01-15 10:21:51.000 UTC,2024-01-15 10:21:59.000 UTC,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,USDT,PAID,PAID,USDC,USDC_PAID,2737.5,8394.995426356456,8374.007937790566,2755.246884,0.0024999999999998747,8
polygon,bnb,0xdd23b9f0b1df1ca2a14005c97ceb91baff21cf544e6c6047fd3c5fe4e276bdd7,0x168fa1519b9305a631cd3214fcdd186773c4c3690b7821a8d75dd44f66f90b09,2024-01-15 06:34:39.000 UTC,2024-01-15 07:18:05.000 UTC,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,OMNI,WETH,ETH,OMNI,OMNI_WETH,1945474.298527073,0.2525032749338726,0.25,1993172.9193946624,0.00991383155140529,2606
ethereum,bnb,0x457a938c6de9229e0de6b48fe91c5b223ec88bcfc2834e5e186149b10aefdeb2,0xd00bb3a16c2eec778c69968b8575f0203711b8c182b07f30e10f44cdc0c4690a,2024-01-15 16:02:59.000 UTC,2024-01-15 16:50:49.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x0d21639a4a86c5516c17d7454cc2d67c97afffb7,WETH,PAID,PAID,ETH,WETH_PAID,1,8572.312745322937,8380.16525623581,1.0142675389630034,0.02241489488259311,2870
arbitrum,bnb,0x6f7644da7bd944a0ee562414f54a0ecb6e57085f83ad08fffaeb87ec17d985eb,0x2efed54ef55233116be6fbea34d217e3a91f8df9d5fce65018f3127bb95c80b9,2024-01-15 10:14:28.000 UTC,2024-01-15 11:04:51.000 UTC,0xc481a629cf6c869e7417aaea2e0e25cde1628334,0x6131b5fae19ea4f9d964eac0408e4408b66337b5,0xc481a629cf6c869e7417aaea2e0e25cde1628334,0x6131b5fae19ea4f9d964eac0408e4408b66337b5,USDC,IDIA,IDIA,USDT,USDC_IDIA,300,6375.042359494871,6221.9517774856295,304.7725847500518,0.024014049378233683,3023
bnb,ethereum,0xffe1af975eca71ddd5a0d673a580886e315c2f53d1c8a62a2b9c1beef223928d,0x08b8617009b6cb416aa941350e8f345271f1ab8c32d994779f0769fbd00cde0b,2024-01-15 20:24:31.000 UTC,2024-01-15 20:24:35.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x0d21639a4a86c5516c17d7454cc2d67c97afffb7,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,ETH,PAID,PAID,WETH,WETH_PAID,1,7627.376534176921,7625.996896000519,1.0119580739471687,0.00018087977828554568,4
ethereum,bnb,0x0e0d831d63430e13e3f511dba5e5e3831d56020b2e70610853d56455f328f710,0x435de70065ff203646368a210fde86e0325b6758a5bcfe8ee6fac176af7276d6,2024-01-15 16:56:23.000 UTC,2024-01-15 16:59:55.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x0d21639a4a86c5516c17d7454cc2d67c97afffb7,WETH,KATA,KATA,ETH,WETH_KATA,1,2037032.0821356652,2052452.7420404784,1.027711803495602,0.007570160548795006,212
polygon,bnb,0x53e2e6d38d54e5ce8645c44a15a747b0b79462702fd43b4220b7f1b90929c49d,0x3bfeb91bdebd3b7438662c144df5372f83fddd3e2c51a51a2d66d7bbd465f9d7,2024-01-15 03:17:29.000 UTC,2024-01-15 03:17:33.000 UTC,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0xba12222222228d8ba445958a75a0704d566bf2c8,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x10ed43c718714eb63d5aa57b78b54704e256024e,USDC,AI,AI,USDC,USDC_AI,90,4705.536375319664,4705.536375319664,99.20930787600346,0,4
polygon,bnb,0x53e2e6d38d54e5ce8645c44a15a747b0b79462702fd43b4220b7f1b90929c49d,0xb4843ed847e0abe601a3e1025e30da4cb90d52a37cd2f5760e01f4cd074cc680,2024-01-15 03:17:29.000 UTC,2024-01-15 03:19:42.000 UTC,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0xba12222222228d8ba445958a75a0704d566bf2c8,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x10ed43c718714eb63d5aa57b78b54704e256024e,USDC,AI,AI,USDC,USDC_AI,90,4705.536375319664,4529.944279832837,94.17207082759889,0.03731606377708607,133
polygon,bnb,0xc868511169fd712da1f20fbd081ba504e4476b406a3537f8d589bd4e5dc9171c,0x998b2ae77d4c6b189d57d210a2f97d181bbafe19fff8f5b0858df4a3c76a1f9e,2024-01-15 14:56:45.000 UTC,2024-01-15 14:56:48.000 UTC,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0xa5e0829caced8ffdd4de3c43696c57f7d7a678ff,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x10ed43c718714eb63d5aa57b78b54704e256024e,USDC,ADS,ADS,USDC,USDC_ADS,100,266.51342144364,266.62037221994,102.38704668386568,0.00040129602374490165,3
bnb,arbitrum,0xc1b8ad1a4f9b83beb4bf1cc0c6e3420054e58e66af8e782a7d21528ecf9f8381,0xd8216e7f89e788e04b5a47481860630965707708a6c48117b64823ff6e881c06,2024-01-15 02:38:34.000 UTC,2024-01-15 02:38:35.000 UTC,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,ETH,OMNI,OMNI,WETH,WETH_OMNI,0.2,1396685.4939883675,1396685.4939883675,0.2017601593912768,0,1
arbitrum,bnb,0x9d57869e42d7e55be82f9bbed1774c44d15e4b21fa4678784934e2c39442e950,0x11d87613e49543295fc783ab013458df739ef22fa81358d2d8ef5d6cc9d5f334,2024-01-15 01:41:57.000 UTC,2024-01-15 01:42:10.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x0d21639a4a86c5516c17d7454cc2d67c97afffb7,WETH,LVL,LVL,ETH,WETH_LVL,0.3,1428.809586430052,1428.3905525700184,0.3002511548226907,0.0002932748100329636,13
polygon,arbitrum,0x2a6fba28b19944ee91e93a7bfb97ba542c78d2ab8d89ac20ad5b572d0f2fafd8,0x0cc31c3336e2779c4205539ebfdde665bc359e14eda77069b27757cacb12fe00,2024-01-15 18:07:06.000 UTC,2024-01-15 18:27:07.000 UTC,0x0a6c69327d517568e6308f1e1cd2fd2b2b3cd4bf,0xcaaf6e0977f3d47843ee4e289170d029b9f42341,0x0a6c69327d517568e6308f1e1cd2fd2b2b3cd4bf,0xe2678130f29450fda65d2051363628cc085bd305,USDC,AURA,AURA,USDC,USDC_AURA,298.4,391.91455311232386,391.87536165701266,305.502949,0.0000999999999999107,1201
ethereum,bnb,0xd77280608923545ec868218e5bb643a4ad8c674f5ac71f74aad22cf72a22d601,0xfbcfc0eb9858cc434eadb9c093a5d5f4c4c6802e5816cb88d44e9f3d6653c5fd,2024-01-15 23:16:23.000 UTC,2024-01-15 23:21:12.000 UTC,0x863559f25361623dec04da0089b7270bb63766c1,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x863559f25361623dec04da0089b7270bb63766c1,0x10ed43c718714eb63d5aa57b78b54704e256024e,WETH,CDT,CDT,ETH,WETH_CDT,1,3439.3127051374745,3404.9195780861,1.0247789553762165,0.009999999999999913,289
bnb,ethereum,0x5a1046be156bd75fe9a34805de0536e4035e7bfc26cf89a9bdcf22b8edd64538,0x3616e6930606693e4f14aebe0ba8abedbf2b99cee0f6af2f86a959d44bc691fc,2024-01-15 03:10:48.000 UTC,2024-01-15 03:26:23.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x0d21639a4a86c5516c17d7454cc2d67c97afffb7,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,ETH,PAID,PAID,WETH,WETH_PAID,1,7814.350918234119,7919.918791088722,1.014733347820965,0.013509487091022494,935
bnb,ethereum,0x5a1046be156bd75fe9a34805de0536e4035e7bfc26cf89a9bdcf22b8edd64538,0xb88200eaf7d3da29b8226788af33e4fedce9135782cad89ac52a61fbda706ac6,2024-01-15 03:10:48.000 UTC,2024-01-15 03:58:35.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x0d21639a4a86c5516c17d7454cc2d67c97afffb7,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,ETH,PAID,PAID,WETH,WETH_PAID,1,7814.350918234119,7785.106730883835,1.0096868117474704,0.0037423693479192405,2867
avalanche_c,bnb,0xceba6881d0a2b5a3ca8dc2a0aa5cb3ca961ba4660b77ae7f8bc45dbdcda2195c,0xc14a74d75df8f956f94b3d51422f2f7ce24fc25f1705dfbf664c9d0de0b6dd7b,2024-01-15 01:43:09.000 UTC,2024-01-15 01:43:13.000 UTC,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x60ae616a2155ee3d9a68541ba4544862310933d4,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0xb971ef87ede563556b2ed4b1c0b0019111dd85d2,USDC.e,DOMI,DOMI,USDC,USDC_DOMI,200,6640.019030789406,6623.6534152806225,204.9303906554786,0.002464694066823801,4
avalanche_c,bnb,0xceba6881d0a2b5a3ca8dc2a0aa5cb3ca961ba4660b77ae7f8bc45dbdcda2195c,0xa4d01964c0c877c39b8c0abaee401b4f62ae715f3201a5016c5b5a87c9b1d86d,2024-01-15 01:43:09.000 UTC,2024-01-15 01:44:01.000 UTC,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x60ae616a2155ee3d9a68541ba4544862310933d4,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x10ed43c718714eb63d5aa57b78b54704e256024e,USDC.e,DOMI,DOMI,USDC,USDC_DOMI,200,6640.019030789406,6643.499823845378,202.939511268964,0.0005242143192408932,52
optimism,base,0x53344ff78852d3d3451d6f8fbbcb59b06a0508c1aba62fa74018309fb5869a95,0xc09390e0eebb98c12ca1751908db0a42c8b86ab969ef4e5d10e94c80186d1744,2024-01-15 07:06:35.000 UTC,2024-01-15 07:07:31.000 UTC,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,0x1111111254eeb25477b68fb85ed929f73a960582,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,0x1111111254eeb25477b68fb85ed929f73a960582,USDC,EXTRA,EXTRA,USDbC,USDC_EXTRA,625,35171.652991752206,35116.98061852141,640.196567,0.0015544442350666702,56
avalanche_c,bnb,0xecb6510121532a7ed37533bb3a22b534a71f99caacea6e862563c12bb4f95235,0xb1532f4574cab263183e38ca805f49e625ce5c952d12b8277b8fe087cf0a5169,2024-01-15 13:38:05.000 UTC,2024-01-15 13:38:09.000 UTC,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x60ae616a2155ee3d9a68541ba4544862310933d4,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x10ed43c718714eb63d5aa57b78b54704e256024e,USDC.e,DOMI,DOMI,USDC,USDC_DOMI,200,6389.508004823324,6427.34056794744,207.02703020723015,0.005921044796494007,4
ethereum,arbitrum,0x53ecca41a16cdba4381d2a83c4ab8ce401f10732e7930a755e6ee574f45f2573,0x8d71ea04615b87aa4ec4d3d3c2e3f5f8cf71cb84b4a339215dc686f672a443f7,2024-01-15 23:05:35.000 UTC,2024-01-15 23:10:28.000 UTC,0x15648dd703c8f662d8fe59501985c73237658f25,0x84075fe999e50b951b0f399cde4bfbb205ed8313,0x15648dd703c8f662d8fe59501985c73237658f25,0x82ec5e736b6283b77782df8f5ed9dcfda1a2ad79,WETH,MAGIC,MAGIC,WETH,WETH_MAGIC,0.4353410738665929,1043.587513157057,1043.587513157057,0.45262705696532946,0,293
ethereum,bnb,0xcb4bc738d01a414acd9c13aa435fcc247458d28126785e424d814da0375cc010,0xd802fdc678f625c64f0282805c7f1f28d69b8b2159b6f8d3eb87bb116f8d8e88,2024-01-15 11:45:23.000 UTC,2024-01-15 11:45:26.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x0d21639a4a86c5516c17d7454cc2d67c97afffb7,PAID,WETH,ETH,PAID,PAID_WETH,7492.270344879387,1.0105760241848687,1,7493.79179601703,0.0104653424698051,3
ethereum,bnb,0xcb4bc738d01a414acd9c13aa435fcc247458d28126785e424d814da0375cc010,0x322be51ba1116cae118129eaa915b7fd714ffa3feb03af68ac8dcf1377123f5a,2024-01-15 11:45:23.000 UTC,2024-01-15 11:50:32.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x0d21639a4a86c5516c17d7454cc2d67c97afffb7,PAID,WETH,ETH,PAID,PAID_WETH,7492.270344879387,1.0105760241848687,1,7516.353706548967,0.0104653424698051,309
